,Sea,Date,LID,HID,AID,Open,OddsH,OddsD,OddsA,HSC,ASC,H,D,A
16955,2007,2007-11-15,S1,124,170,2007-11-11,0.0,0.0,0.0,0,0,0,1,0
16956,2007,2007-11-15,F1,302,171,2007-11-11,0.0,0.0,0.0,1,0,1,0,0
16957,2007,2007-11-16,B1,431,368,2007-11-12,2.58,3.6,2.77,1,0,1,0,0
16958,2007,2007-11-16,N1,193,374,2007-11-12,0.0,0.0,0.0,3,2,1,0,0
16959,2007,2007-11-16,F1,397,548,2007-11-12,0.0,0.0,0.0,1,0,1,0,0
16960,2007,2007-11-17,H5,326,585,2007-11-13,0.0,0.0,0.0,1,1,0,1,0
16961,2007,2007-11-17,N1,403,298,2007-11-13,0.0,0.0,0.0,0,0,0,1,0
16962,2007,2007-11-17,D1,30,89,2007-11-13,2.49,3.86,2.74,3,1,1,0,0
16963,2007,2007-11-17,H5,597,460,2007-11-13,0.0,0.0,0.0,1,3,0,0,1
16964,2007,2007-11-17,H5,413,175,2007-11-13,0.0,0.0,0.0,0,0,0,1,0
16965,2007,2007-11-17,H5,245,223,2007-11-13,0.0,0.0,0.0,1,0,1,0,0
16966,2007,2007-11-17,H5,510,262,2007-11-13,0.0,0.0,0.0,2,3,0,0,1
16967,2007,2007-11-17,H5,192,76,2007-11-13,0.0,0.0,0.0,1,4,0,0,1
16968,2007,2007-11-17,B1,582,514,2007-11-13,3.91,3.8,1.97,1,1,0,1,0
16969,2007,2007-11-17,H5,24,584,2007-11-13,0.0,0.0,0.0,3,2,1,0,0
16970,2007,2007-11-17,H5,101,394,2007-11-13,0.0,0.0,0.0,2,1,1,0,0
16971,2007,2007-11-17,P1,270,598,2007-11-13,0.0,0.0,0.0,0,0,0,1,0
16972,2007,2007-11-17,H5,135,537,2007-11-13,0.0,0.0,0.0,2,3,0,0,1
16973,2007,2007-11-17,H5,163,508,2007-11-13,0.0,0.0,0.0,1,1,0,1,0
16974,2007,2007-11-17,H5,228,277,2007-11-13,0.0,0.0,0.0,3,1,1,0,0
16975,2007,2007-11-17,H5,21,451,2007-11-13,0.0,0.0,0.0,2,1,1,0,0
16976,2007,2007-11-18,L1,204,236,2007-11-14,4.48,4.37,1.74,1,1,0,1,0
16977,2007,2007-11-18,L1,569,405,2007-11-14,2.76,3.93,2.45,0,0,0,1,0
16978,2007,2007-11-18,L1,313,321,2007-11-14,2.62,3.93,2.57,1,3,0,0,1
16979,2007,2007-11-18,L1,468,574,2007-11-14,2.9,3.95,2.34,1,1,0,1,0
16980,2007,2007-11-18,L1,300,596,2007-11-14,2.62,3.93,2.56,2,3,0,0,1
16981,2007,2007-11-18,L1,595,20,2007-11-14,4.9,4.52,1.67,0,2,0,0,1
16982,2007,2007-11-18,L1,399,384,2007-11-14,2.51,3.93,2.68,1,3,0,0,1
16983,2007,2007-11-18,N1,269,322,2007-11-14,0.0,0.0,0.0,4,0,1,0,0
16984,2007,2007-11-18,N1,315,94,2007-11-14,0.0,0.0,0.0,0,0,0,1,0
16985,2007,2007-11-18,N1,404,301,2007-11-14,0.0,0.0,0.0,2,2,0,1,0
16986,2007,2007-11-18,L1,441,487,2007-11-14,1.73,4.39,4.54,0,0,0,1,0
16987,2007,2007-11-18,N1,590,381,2007-11-14,0.0,0.0,0.0,4,1,1,0,0
16988,2007,2007-11-18,B1,17,389,2007-11-14,1.97,3.8,3.93,1,1,0,1,0
16989,2007,2007-11-18,B1,421,112,2007-11-14,2.84,3.6,2.53,0,1,0,0,1
16990,2007,2007-11-18,P1,579,524,2007-11-14,0.0,0.0,0.0,1,2,0,0,1
16991,2007,2007-11-18,P1,411,45,2007-11-14,0.0,0.0,0.0,0,2,0,0,1
16992,2007,2007-11-18,P1,103,580,2007-11-14,0.0,0.0,0.0,1,3,0,0,1
16993,2007,2007-11-18,N1,220,157,2007-11-14,0.0,0.0,0.0,1,2,0,0,1
16994,2007,2007-11-18,L1,318,319,2007-11-14,1.83,4.24,4.08,1,0,1,0,0
16995,2007,2007-11-18,U1,105,541,2007-11-14,0.0,0.0,0.0,0,0,0,1,0
16996,2007,2007-11-19,F1,546,354,2007-11-15,0.0,0.0,0.0,0,2,0,0,1
16997,2007,2007-11-19,F1,383,171,2007-11-15,0.0,0.0,0.0,0,2,0,0,1
16998,2007,2007-11-20,H5,223,24,2007-11-16,0.0,0.0,0.0,1,1,0,1,0
16999,2007,2007-11-22,H5,21,245,2007-11-18,0.0,0.0,0.0,3,2,1,0,0
17000,2007,2007-11-23,B1,17,421,2007-11-19,1.89,3.84,4.22,1,1,0,1,0
17001,2007,2007-11-23,F1,96,81,2007-11-19,0.0,0.0,0.0,2,0,1,0,0
17002,2007,2007-11-23,H5,76,101,2007-11-19,0.0,0.0,0.0,1,2,0,0,1
17003,2007,2007-11-23,F1,548,305,2007-11-19,0.0,0.0,0.0,1,1,0,1,0
17004,2007,2007-11-23,F1,171,547,2007-11-19,0.0,0.0,0.0,4,0,1,0,0
17005,2007,2007-11-23,F1,577,356,2007-11-19,0.0,0.0,0.0,1,0,1,0,0
17006,2007,2007-11-23,F1,7,546,2007-11-19,0.0,0.0,0.0,0,0,0,1,0
17007,2007,2007-11-23,F1,383,302,2007-11-19,0.0,0.0,0.0,0,0,0,1,0
17008,2007,2007-11-23,A1,463,400,2007-11-19,1.71,4.11,5.09,1,0,1,0,0
17009,2007,2007-11-23,N1,322,220,2007-11-19,0.0,0.0,0.0,0,0,0,1,0
17010,2007,2007-11-23,N1,374,361,2007-11-19,0.0,0.0,0.0,1,2,0,0,1
17011,2007,2007-11-23,F1,12,357,2007-11-19,0.0,0.0,0.0,0,0,0,1,0
17012,2007,2007-11-23,F1,354,397,2007-11-19,0.0,0.0,0.0,1,1,0,1,0
17013,2007,2007-11-24,A1,568,257,2007-11-20,1.72,4.08,4.99,3,1,1,0,0
17014,2007,2007-11-24,D1,338,47,2007-11-20,3.45,3.98,2.07,0,1,0,0,1
17015,2007,2007-11-24,C1,227,185,2007-11-20,1.55,4.68,6.02,3,2,1,0,0
17016,2007,2007-11-24,A1,390,78,2007-11-20,2.44,3.6,2.97,1,0,1,0,0
17017,2007,2007-11-24,A1,437,290,2007-11-20,2.47,3.59,2.91,0,0,0,1,0
17018,2007,2007-11-24,A1,529,445,2007-11-20,1.58,4.4,6.04,2,1,1,0,0
17019,2007,2007-11-24,H5,584,597,2007-11-20,0.0,0.0,0.0,1,2,0,0,1
17020,2007,2007-11-24,H5,537,585,2007-11-20,0.0,0.0,0.0,2,0,1,0,0
17021,2007,2007-11-24,S1,506,545,2007-11-20,0.0,0.0,0.0,2,1,1,0,0
17022,2007,2007-11-24,D1,558,87,2007-11-20,1.82,4.2,4.22,3,0,1,0,0
17023,2007,2007-11-24,A1,442,82,2007-11-20,1.59,4.37,5.93,0,2,0,0,1
17024,2007,2007-11-24,H5,135,223,2007-11-20,0.0,0.0,0.0,4,1,1,0,0
17025,2007,2007-11-24,D1,145,559,2007-11-20,2.63,3.86,2.59,1,3,0,0,1
17026,2007,2007-11-24,H5,163,228,2007-11-20,0.0,0.0,0.0,5,3,1,0,0
17027,2007,2007-11-24,N1,438,590,2007-11-20,0.0,0.0,0.0,2,0,1,0,0
17028,2007,2007-11-24,N1,157,403,2007-11-20,0.0,0.0,0.0,2,2,0,1,0
17029,2007,2007-11-24,C1,26,247,2007-11-20,4.79,4.27,1.72,0,3,0,0,1
17030,2007,2007-11-24,H5,394,451,2007-11-20,0.0,0.0,0.0,1,0,1,0,0
17031,2007,2007-11-24,H5,326,413,2007-11-20,0.0,0.0,0.0,0,2,0,0,1
17032,2007,2007-11-24,H5,277,192,2007-11-20,0.0,0.0,0.0,2,2,0,1,0
17033,2007,2007-11-24,H5,262,460,2007-11-20,0.0,0.0,0.0,1,1,0,1,0
17034,2007,2007-11-24,H5,175,508,2007-11-20,0.0,0.0,0.0,2,1,1,0,0
17035,2007,2007-11-24,U1,344,376,2007-11-20,0.0,0.0,0.0,2,1,1,0,0
17036,2007,2007-11-24,L1,441,318,2007-11-20,1.82,4.25,4.15,0,1,0,0,1
17037,2007,2007-11-24,L1,319,569,2007-11-20,1.53,4.87,5.95,2,1,1,0,0
17038,2007,2007-11-24,L1,204,405,2007-11-20,1.97,4.1,3.65,1,2,0,0,1
17039,2007,2007-11-24,L1,321,468,2007-11-20,1.5,4.98,6.26,3,0,1,0,0
17040,2007,2007-11-24,L1,596,20,2007-11-20,1.76,4.34,4.43,1,0,1,0,0
17041,2007,2007-11-24,L1,487,300,2007-11-20,1.85,4.21,4.02,2,2,0,1,0
17042,2007,2007-11-24,L1,384,595,2007-11-20,1.31,6.25,9.75,0,0,0,1,0
17043,2007,2007-11-24,N1,381,315,2007-11-20,0.0,0.0,0.0,1,0,1,0,0
17044,2007,2007-11-24,U1,148,427,2007-11-20,0.0,0.0,0.0,0,0,0,1,0
17045,2007,2007-11-24,L1,236,574,2007-11-20,1.55,4.82,5.81,1,1,0,1,0
17046,2007,2007-11-24,L1,399,313,2007-11-20,2.94,3.94,2.32,1,0,1,0,0
17047,2007,2007-11-24,B1,368,582,2007-11-20,1.62,4.29,5.75,1,1,0,1,0
17048,2007,2007-11-24,U1,189,187,2007-11-20,0.0,0.0,0.0,1,1,0,1,0
17049,2007,2007-11-24,N1,94,269,2007-11-20,0.0,0.0,0.0,0,1,0,0,1
17050,2007,2007-11-24,N1,298,404,2007-11-20,0.0,0.0,0.0,1,0,1,0,0
17051,2007,2007-11-25,D1,557,132,2007-11-21,1.25,6.97,10.0,3,0,1,0,0
17052,2007,2007-11-25,D1,86,552,2007-11-21,1.47,5.07,6.74,3,2,1,0,0
17053,2007,2007-11-25,D1,91,128,2007-11-21,4.04,4.14,1.86,0,1,0,0,1
17054,2007,2007-11-25,D1,30,349,2007-11-21,1.63,4.54,5.25,2,1,1,0,0
17055,2007,2007-11-25,D1,89,146,2007-11-21,1.72,4.34,4.67,2,3,0,0,1
17056,2007,2007-11-25,B1,514,431,2007-11-21,2.22,3.64,3.34,0,0,0,1,0
17057,2007,2007-11-25,A1,34,65,2007-11-21,3.89,3.78,1.98,2,1,1,0,0
17058,2007,2007-11-25,A1,188,282,2007-11-21,1.47,4.81,7.35,1,1,0,1,0
17059,2007,2007-11-25,A1,83,33,2007-11-21,1.98,3.78,3.92,0,0,0,1,0
17060,2007,2007-11-25,P1,103,579,2007-11-21,0.0,0.0,0.0,1,1,0,1,0
17061,2007,2007-11-25,P1,524,270,2007-11-21,0.0,0.0,0.0,4,3,1,0,0
17062,2007,2007-11-25,P1,45,580,2007-11-21,0.0,0.0,0.0,1,1,0,1,0
17063,2007,2007-11-25,B1,389,112,2007-11-21,2.75,3.57,2.62,0,0,0,1,0
17064,2007,2007-11-25,A1,84,256,2007-11-21,2.6,3.58,2.76,3,2,1,0,0
17065,2007,2007-11-25,P1,598,411,2007-11-21,0.0,0.0,0.0,6,0,1,0,0
17066,2007,2007-11-25,D1,472,153,2007-11-21,2.43,3.87,2.81,0,2,0,0,1
17067,2007,2007-11-25,S1,124,181,2007-11-21,0.0,0.0,0.0,1,0,1,0,0
17068,2007,2007-11-25,C1,295,492,2007-11-21,1.77,4.18,4.5,2,1,1,0,0
17069,2007,2007-11-25,C1,476,67,2007-11-21,1.42,5.22,7.62,2,2,0,1,0
17070,2007,2007-11-25,C1,225,40,2007-11-21,2.0,3.94,3.67,2,0,1,0,0
17071,2007,2007-11-25,C1,417,474,2007-11-21,2.71,3.77,2.56,2,3,0,0,1
17072,2007,2007-11-25,C1,499,137,2007-11-21,2.15,3.86,3.33,1,0,1,0,0
17073,2007,2007-11-25,U1,600,38,2007-11-21,0.0,0.0,0.0,3,1,1,0,0
17074,2007,2007-11-25,U1,554,540,2007-11-21,0.0,0.0,0.0,3,0,1,0,0
17075,2007,2007-11-25,U1,106,151,2007-11-21,0.0,0.0,0.0,0,0,0,1,0
17076,2007,2007-11-25,D1,428,276,2007-11-21,2.66,3.86,2.56,3,0,1,0,0
17077,2007,2007-11-25,U1,32,253,2007-11-21,0.0,0.0,0.0,0,0,0,1,0
17078,2007,2007-11-25,U1,370,105,2007-11-21,0.0,0.0,0.0,2,1,1,0,0
17079,2007,2007-11-25,S1,182,80,2007-11-21,0.0,0.0,0.0,1,1,0,1,0
17080,2007,2007-11-25,S1,309,98,2007-11-21,0.0,0.0,0.0,0,1,0,0,1
17081,2007,2007-11-25,S1,402,167,2007-11-21,0.0,0.0,0.0,1,3,0,0,1
17082,2007,2007-11-25,S1,170,8,2007-11-21,0.0,0.0,0.0,2,1,1,0,0
17083,2007,2007-11-26,H5,510,24,2007-11-22,0.0,0.0,0.0,2,1,1,0,0
17084,2007,2007-11-28,S1,126,504,2007-11-24,0.0,0.0,0.0,2,1,1,0,0
17085,2007,2007-11-28,A1,83,257,2007-11-24,1.63,4.27,5.63,4,0,1,0,0
17086,2007,2007-11-28,A1,529,65,2007-11-24,2.74,3.58,2.63,2,1,1,0,0
17087,2007,2007-11-28,C1,39,242,2007-11-24,1.85,4.08,4.17,4,1,1,0,0
17088,2007,2007-11-28,C1,133,565,2007-11-24,2.1,3.88,3.43,0,1,0,0,1
17089,2007,2007-11-28,C1,224,127,2007-11-24,2.12,3.87,3.39,2,0,1,0,0
17090,2007,2007-11-29,U1,156,554,2007-11-25,0.0,0.0,0.0,2,0,1,0,0
17091,2007,2007-11-29,H5,585,175,2007-11-25,0.0,0.0,0.0,1,0,1,0,0
17092,2007,2007-11-29,U1,253,370,2007-11-25,0.0,0.0,0.0,3,1,1,0,0
17093,2007,2007-11-29,U1,151,344,2007-11-25,0.0,0.0,0.0,3,0,1,0,0
17094,2007,2007-11-29,U1,38,541,2007-11-25,0.0,0.0,0.0,0,2,0,0,1
17095,2007,2007-11-29,U1,427,189,2007-11-25,0.0,0.0,0.0,0,0,0,1,0
17096,2007,2007-11-29,U1,187,600,2007-11-25,0.0,0.0,0.0,0,1,0,0,1
17097,2007,2007-11-29,U1,105,106,2007-11-25,0.0,0.0,0.0,1,1,0,1,0
17098,2007,2007-11-29,U1,540,32,2007-11-25,0.0,0.0,0.0,0,0,0,1,0
17099,2007,2007-11-29,U1,376,148,2007-11-25,0.0,0.0,0.0,2,3,0,0,1
17100,2007,2007-11-30,N1,157,322,2007-11-26,0.0,0.0,0.0,2,1,1,0,0
17101,2007,2007-11-30,B1,582,17,2007-11-26,3.67,3.66,2.08,1,2,0,0,1
17102,2007,2007-11-30,B1,431,389,2007-11-26,2.14,3.63,3.55,0,1,0,0,1
17103,2007,2007-11-30,A1,445,84,2007-11-26,1.94,3.81,4.06,3,2,1,0,0
17104,2007,2007-11-30,A1,82,188,2007-11-26,2.84,3.58,2.54,0,2,0,0,1
17105,2007,2007-12-01,A1,282,437,2007-11-27,2.79,3.58,2.58,3,0,1,0,0
17106,2007,2007-12-01,S1,506,126,2007-11-27,0.0,0.0,0.0,2,1,1,0,0
17107,2007,2007-12-01,H5,24,277,2007-11-27,0.0,0.0,0.0,1,2,0,0,1
17108,2007,2007-12-01,H5,508,394,2007-11-27,0.0,0.0,0.0,0,0,0,1,0
17109,2007,2007-12-01,H5,597,135,2007-11-27,0.0,0.0,0.0,1,1,0,1,0
17110,2007,2007-12-01,N1,220,94,2007-11-27,0.0,0.0,0.0,2,2,0,1,0
17111,2007,2007-12-01,N1,403,404,2007-11-27,0.0,0.0,0.0,1,0,1,0,0
17112,2007,2007-12-01,N1,361,301,2007-11-27,0.0,0.0,0.0,0,0,0,1,0
17113,2007,2007-12-01,A1,400,442,2007-11-27,3.6,3.7,2.09,4,0,1,0,0
17114,2007,2007-12-01,A1,256,390,2007-11-27,2.14,3.68,3.49,0,1,0,0,1
17115,2007,2007-12-01,L1,318,487,2007-11-27,2.12,3.99,3.3,3,0,1,0,0
17116,2007,2007-12-01,L1,405,321,2007-11-27,4.13,4.22,1.83,1,1,0,1,0
17117,2007,2007-12-01,P1,411,270,2007-11-27,0.0,0.0,0.0,1,2,0,0,1
17118,2007,2007-12-01,L1,313,319,2007-11-27,2.2,3.96,3.13,4,0,1,0,0
17119,2007,2007-12-01,L1,595,441,2007-11-27,10.0,7.82,1.21,1,0,1,0,0
17120,2007,2007-12-01,P1,580,598,2007-11-27,0.0,0.0,0.0,3,1,1,0,0
17121,2007,2007-12-01,L1,569,204,2007-11-27,3.23,3.98,2.15,0,1,0,0,1
17122,2007,2007-12-01,L1,20,399,2007-11-27,2.1,4.0,3.33,0,2,0,0,1
17123,2007,2007-12-01,L1,300,384,2007-11-27,2.15,3.98,3.24,0,2,0,0,1
17124,2007,2007-12-01,L1,574,596,2007-11-27,2.67,3.9,2.53,0,0,0,1,0
17125,2007,2007-12-01,L1,468,236,2007-11-27,5.58,4.72,1.58,2,2,0,1,0
17126,2007,2007-12-02,S1,8,124,2007-11-28,0.0,0.0,0.0,0,2,0,0,1
17127,2007,2007-12-02,A1,290,568,2007-11-28,2.05,3.73,3.71,1,1,0,1,0
17128,2007,2007-12-02,A1,65,83,2007-11-28,1.67,4.18,5.34,1,1,0,1,0
17129,2007,2007-12-02,A1,33,529,2007-11-28,2.76,3.58,2.61,1,0,1,0,0
17130,2007,2007-12-02,S1,181,80,2007-11-28,0.0,0.0,0.0,1,2,0,0,1
17131,2007,2007-12-02,A1,78,463,2007-11-28,2.42,3.6,2.99,1,0,1,0,0
17132,2007,2007-12-02,S1,309,545,2007-11-28,0.0,0.0,0.0,1,0,1,0,0
17133,2007,2007-12-02,S1,504,402,2007-11-28,0.0,0.0,0.0,0,0,0,1,0
17134,2007,2007-12-02,F1,171,7,2007-11-28,0.0,0.0,0.0,0,2,0,0,1
17135,2007,2007-12-02,C1,67,224,2007-11-28,1.96,3.97,3.79,1,1,0,1,0
17136,2007,2007-12-02,P1,579,45,2007-11-28,0.0,0.0,0.0,2,3,0,0,1
17137,2007,2007-12-02,B1,421,368,2007-11-28,2.9,3.53,2.51,3,1,1,0,0
17138,2007,2007-12-02,S1,182,98,2007-11-28,0.0,0.0,0.0,1,3,0,0,1
17139,2007,2007-12-02,P1,103,524,2007-11-28,0.0,0.0,0.0,0,1,0,0,1
17140,2007,2007-12-02,C1,137,26,2007-11-28,1.17,8.49,10.0,2,0,1,0,0
17141,2007,2007-12-02,N1,590,374,2007-11-28,0.0,0.0,0.0,0,0,0,1,0
17142,2007,2007-12-02,C1,242,295,2007-11-28,2.29,3.81,3.06,2,1,1,0,0
17143,2007,2007-12-02,C1,247,133,2007-11-28,1.76,4.2,4.57,1,1,0,1,0
17144,2007,2007-12-02,C1,185,499,2007-11-28,2.47,3.78,2.81,2,1,1,0,0
17145,2007,2007-12-02,C1,127,225,2007-11-28,1.89,4.04,4.02,1,0,1,0,0
17146,2007,2007-12-02,C1,492,39,2007-11-28,2.05,3.91,3.54,1,3,0,0,1
17147,2007,2007-12-02,C1,474,227,2007-11-28,1.75,4.22,4.61,2,4,0,0,1
17148,2007,2007-12-02,C1,565,417,2007-11-28,1.65,4.4,5.18,3,0,1,0,0
17149,2007,2007-12-02,C1,40,476,2007-11-28,2.91,3.79,2.39,2,1,1,0,0
17150,2007,2007-12-02,N1,193,298,2007-11-28,0.0,0.0,0.0,1,0,1,0,0
17151,2007,2007-12-02,N1,315,438,2007-11-28,0.0,0.0,0.0,1,0,1,0,0
17152,2007,2007-12-02,N1,269,381,2007-11-28,0.0,0.0,0.0,1,0,1,0,0
17153,2007,2007-12-02,H5,460,21,2007-11-28,0.0,0.0,0.0,0,4,0,0,1
17154,2007,2007-12-03,F1,548,546,2007-11-29,0.0,0.0,0.0,3,2,1,0,0
17155,2007,2007-12-03,F1,547,354,2007-11-29,0.0,0.0,0.0,1,0,1,0,0
17156,2007,2007-12-04,H5,451,277,2007-11-30,0.0,0.0,0.0,2,3,0,0,1
17157,2007,2007-12-04,U1,541,156,2007-11-30,0.0,0.0,0.0,0,1,0,0,1
17158,2007,2007-12-05,N1,404,438,2007-12-01,0.0,0.0,0.0,0,1,0,0,1
17159,2007,2007-12-06,H5,326,101,2007-12-02,0.0,0.0,0.0,1,0,1,0,0
17160,2007,2007-12-06,F1,357,171,2007-12-02,0.0,0.0,0.0,2,2,0,1,0
17161,2007,2007-12-06,F1,305,12,2007-12-02,0.0,0.0,0.0,1,0,1,0,0
17162,2007,2007-12-06,F1,397,577,2007-12-02,0.0,0.0,0.0,1,0,1,0,0
17163,2007,2007-12-06,F1,546,96,2007-12-02,0.0,0.0,0.0,2,0,1,0,0
17164,2007,2007-12-07,F1,547,383,2007-12-03,0.0,0.0,0.0,2,2,0,1,0
17165,2007,2007-12-07,A1,445,33,2007-12-03,2.6,3.58,2.76,1,1,0,1,0
17166,2007,2007-12-07,B1,514,389,2007-12-03,2.11,3.65,3.59,1,0,1,0,0
17167,2007,2007-12-07,F1,81,548,2007-12-03,0.0,0.0,0.0,2,1,1,0,0
17168,2007,2007-12-07,N1,374,315,2007-12-03,0.0,0.0,0.0,1,2,0,0,1
17169,2007,2007-12-07,F1,356,354,2007-12-03,0.0,0.0,0.0,1,0,1,0,0
17170,2007,2007-12-07,B1,582,421,2007-12-03,3.06,3.56,2.39,3,0,1,0,0
17171,2007,2007-12-07,F1,302,7,2007-12-03,0.0,0.0,0.0,2,1,1,0,0
17172,2007,2007-12-08,H5,163,451,2007-12-04,0.0,0.0,0.0,1,4,0,0,1
17173,2007,2007-12-08,P1,45,598,2007-12-04,0.0,0.0,0.0,4,1,1,0,0
17174,2007,2007-12-08,A1,188,400,2007-12-04,1.62,4.3,5.73,2,0,1,0,0
17175,2007,2007-12-08,A1,442,78,2007-12-04,1.75,4.03,4.85,0,2,0,0,1
17176,2007,2007-12-08,U1,344,105,2007-12-04,0.0,0.0,0.0,3,1,1,0,0
17177,2007,2007-12-08,H5,175,597,2007-12-04,0.0,0.0,0.0,1,2,0,0,1
17178,2007,2007-12-08,H5,262,192,2007-12-04,0.0,0.0,0.0,0,3,0,0,1
17179,2007,2007-12-08,H5,277,585,2007-12-04,0.0,0.0,0.0,0,1,0,0,1
17180,2007,2007-12-08,H5,21,508,2007-12-04,0.0,0.0,0.0,4,3,1,0,0
17181,2007,2007-12-08,P1,270,103,2007-12-04,0.0,0.0,0.0,2,1,1,0,0
17182,2007,2007-12-08,H5,76,228,2007-12-04,0.0,0.0,0.0,1,1,0,1,0
17183,2007,2007-12-08,H5,394,413,2007-12-04,0.0,0.0,0.0,1,0,1,0,0
17184,2007,2007-12-08,N1,301,590,2007-12-04,0.0,0.0,0.0,1,1,0,1,0
17185,2007,2007-12-08,N1,381,220,2007-12-04,0.0,0.0,0.0,1,1,0,1,0
17186,2007,2007-12-08,B1,368,17,2007-12-04,2.5,3.54,2.92,2,2,0,1,0
17187,2007,2007-12-08,S1,98,181,2007-12-04,0.0,0.0,0.0,0,3,0,0,1
17188,2007,2007-12-08,H5,510,460,2007-12-04,0.0,0.0,0.0,3,1,1,0,0
17189,2007,2007-12-08,N1,404,193,2007-12-04,0.0,0.0,0.0,1,1,0,1,0
17190,2007,2007-12-09,U1,32,156,2007-12-05,0.0,0.0,0.0,1,1,0,1,0
17191,2007,2007-12-09,U1,541,187,2007-12-05,0.0,0.0,0.0,4,0,1,0,0
17192,2007,2007-12-09,U1,189,376,2007-12-05,0.0,0.0,0.0,2,1,1,0,0
17193,2007,2007-12-09,U1,554,38,2007-12-05,0.0,0.0,0.0,2,3,0,0,1
17194,2007,2007-12-09,S1,545,182,2007-12-05,0.0,0.0,0.0,2,0,1,0,0
17195,2007,2007-12-09,S1,402,506,2007-12-05,0.0,0.0,0.0,1,2,0,0,1
17196,2007,2007-12-09,U1,600,427,2007-12-05,0.0,0.0,0.0,0,0,0,1,0
17197,2007,2007-12-09,U1,106,253,2007-12-05,0.0,0.0,0.0,5,1,1,0,0
17198,2007,2007-12-09,S1,80,8,2007-12-05,0.0,0.0,0.0,0,1,0,0,1
17199,2007,2007-12-09,N1,94,157,2007-12-05,0.0,0.0,0.0,0,1,0,0,1
17200,2007,2007-12-09,N1,438,269,2007-12-05,0.0,0.0,0.0,1,0,1,0,0
17201,2007,2007-12-09,N1,322,403,2007-12-05,0.0,0.0,0.0,0,0,0,1,0
17202,2007,2007-12-09,N1,298,361,2007-12-05,0.0,0.0,0.0,1,0,1,0,0
17203,2007,2007-12-09,U1,370,540,2007-12-05,0.0,0.0,0.0,1,5,0,0,1
17204,2007,2007-12-09,S1,126,309,2007-12-05,0.0,0.0,0.0,2,2,0,1,0
17205,2007,2007-12-09,S1,124,167,2007-12-05,0.0,0.0,0.0,1,0,1,0,0
17206,2007,2007-12-09,U1,148,151,2007-12-05,0.0,0.0,0.0,1,1,0,1,0
17207,2007,2007-12-09,A1,437,82,2007-12-05,2.07,3.71,3.66,1,0,1,0,0
17208,2007,2007-12-09,A1,84,390,2007-12-05,2.49,3.59,2.9,0,1,0,0,1
17209,2007,2007-12-09,A1,568,282,2007-12-05,1.73,4.07,4.98,1,2,0,0,1
17210,2007,2007-12-09,B1,431,112,2007-12-05,2.57,3.53,2.83,2,1,1,0,0
17211,2007,2007-12-09,P1,579,411,2007-12-05,0.0,0.0,0.0,3,1,1,0,0
17212,2007,2007-12-09,A1,34,290,2007-12-05,2.44,3.59,2.97,3,2,1,0,0
17213,2007,2007-12-09,A1,463,256,2007-12-05,1.77,4.01,4.76,4,1,1,0,0
17214,2007,2007-12-12,N1,301,193,2007-12-08,0.0,0.0,0.0,0,0,0,1,0
17215,2007,2007-12-12,H5,223,537,2007-12-08,0.0,0.0,0.0,1,2,0,0,1
17216,2007,2007-12-13,F1,7,547,2007-12-09,0.0,0.0,0.0,2,0,1,0,0
17217,2007,2007-12-13,F1,96,302,2007-12-09,0.0,0.0,0.0,0,0,0,1,0
17218,2007,2007-12-13,F1,12,397,2007-12-09,0.0,0.0,0.0,2,1,1,0,0
17219,2007,2007-12-13,F1,548,356,2007-12-09,0.0,0.0,0.0,2,0,1,0,0
17220,2007,2007-12-13,F1,354,577,2007-12-09,0.0,0.0,0.0,0,0,0,1,0
17221,2007,2007-12-13,F1,383,357,2007-12-09,0.0,0.0,0.0,3,0,1,0,0
17222,2007,2007-12-14,N1,361,404,2007-12-10,0.0,0.0,0.0,1,1,0,1,0
17223,2007,2007-12-14,B1,17,112,2007-12-10,2.25,3.6,3.3,1,2,0,0,1
17224,2007,2007-12-14,B1,582,431,2007-12-10,2.93,3.55,2.48,1,1,0,1,0
17225,2007,2007-12-15,N1,157,381,2007-12-11,0.0,0.0,0.0,2,0,1,0,0
17226,2007,2007-12-15,U1,253,344,2007-12-11,0.0,0.0,0.0,0,0,0,1,0
17227,2007,2007-12-15,N1,322,94,2007-12-11,0.0,0.0,0.0,1,0,1,0,0
17228,2007,2007-12-15,P1,524,45,2007-12-11,0.0,0.0,0.0,1,1,0,1,0
17229,2007,2007-12-15,P1,580,411,2007-12-11,0.0,0.0,0.0,4,0,1,0,0
17230,2007,2007-12-15,S1,182,124,2007-12-11,0.0,0.0,0.0,0,0,0,1,0
17231,2007,2007-12-15,B1,514,421,2007-12-11,1.89,3.82,4.26,2,4,0,0,1
17232,2007,2007-12-16,N1,590,298,2007-12-12,0.0,0.0,0.0,0,2,0,0,1
17233,2007,2007-12-16,N1,315,301,2007-12-12,0.0,0.0,0.0,0,1,0,0,1
17234,2007,2007-12-16,U1,187,554,2007-12-12,0.0,0.0,0.0,1,4,0,0,1
17235,2007,2007-12-16,N1,269,374,2007-12-12,0.0,0.0,0.0,1,0,1,0,0
17236,2007,2007-12-16,N1,403,193,2007-12-12,0.0,0.0,0.0,2,0,1,0,0
17237,2007,2007-12-16,U1,540,106,2007-12-12,0.0,0.0,0.0,1,1,0,1,0
17238,2007,2007-12-16,B1,368,389,2007-12-12,2.12,3.65,3.56,1,3,0,0,1
